id,orders
Brno_1_2024-03-18,6418.801320320938
Brno_1_2024-03-19,6418.801320320938
Brno_1_2024-03-20,6418.801320320938
Brno_1_2024-03-21,6418.801320320938
Brno_1_2024-03-22,6418.801320320938
Brno_1_2024-03-23,6418.801320320938
Brno_1_2024-03-24,6418.801320320938
Brno_1_2024-03-25,6418.801320320938
Brno_1_2024-03-26,6418.801320320938
Brno_1_2024-03-27,6418.801320320938
Brno_1_2024-03-28,6418.801320320938
Brno_1_2024-03-29,6418.801320320938
Brno_1_2024-03-30,6418.801320320938
Brno_1_2024-03-31,6418.801320320938
Brno_1_2024-04-01,6393.734532960171
Brno_1_2024-04-02,6393.734532960171
Brno_1_2024-04-03,6393.734532960171
Brno_1_2024-04-04,6393.734532960171
Brno_1_2024-04-05,6393.734532960171
Brno_1_2024-04-06,6393.734532960171
Brno_1_2024-04-07,6393.734532960171
Brno_1_2024-04-08,6393.734532960171
Brno_1_2024-04-09,6393.734532960171
Brno_1_2024-04-10,6393.734532960171
Brno_1_2024-04-11,6393.734532960171
Brno_1_2024-04-12,6393.734532960171
Brno_1_2024-04-13,6393.734532960171
Brno_1_2024-04-14,6393.734532960171
Brno_1_2024-04-15,6393.734532960171
Brno_1_2024-04-16,6393.734532960171
Brno_1_2024-04-17,6393.734532960171
Brno_1_2024-04-18,6393.734532960171
Brno_1_2024-04-19,6393.734532960171
Brno_1_2024-04-20,6393.734532960171
Brno_1_2024-04-21,6393.734532960171
Brno_1_2024-04-22,6393.734532960171
Brno_1_2024-04-23,6393.734532960171
Brno_1_2024-04-24,6393.734532960171
Brno_1_2024-04-25,6393.734532960171
Brno_1_2024-04-26,6393.734532960171
Brno_1_2024-04-27,6393.734532960171
Brno_1_2024-04-28,6393.734532960171
Brno_1_2024-04-29,6393.734532960171
Brno_1_2024-04-30,6393.734532960171
Brno_1_2024-05-01,6463.0860852220585
Brno_1_2024-05-02,6463.0860852220585
Brno_1_2024-05-03,6463.0860852220585
Brno_1_2024-05-04,6463.0860852220585
Brno_1_2024-05-05,6463.0860852220585
Brno_1_2024-05-06,6463.0860852220585
Brno_1_2024-05-07,6463.0860852220585
Brno_1_2024-05-08,6463.0860852220585
Brno_1_2024-05-09,6463.0860852220585
Brno_1_2024-05-10,6463.0860852220585
Brno_1_2024-05-11,6463.0860852220585
Brno_1_2024-05-12,6463.0860852220585
Brno_1_2024-05-13,6463.0860852220585
Brno_1_2024-05-14,6463.0860852220585
Brno_1_2024-05-15,6463.0860852220585
Prague_2_2024-03-16,6418.801320320938
Prague_2_2024-03-17,6418.801320320938
Prague_2_2024-03-18,6418.801320320938
Prague_2_2024-03-19,6418.801320320938
Prague_2_2024-03-20,6418.801320320938
Prague_2_2024-03-21,6418.801320320938
Prague_2_2024-03-22,6418.801320320938
Prague_2_2024-03-23,6418.801320320938
Prague_2_2024-03-24,6418.801320320938
Prague_2_2024-03-25,6418.801320320938
Prague_2_2024-03-26,6418.801320320938
Prague_2_2024-03-27,6418.801320320938
Prague_2_2024-03-28,6418.801320320938
Prague_2_2024-03-29,6418.801320320938
Prague_2_2024-03-30,6418.801320320938
Prague_2_2024-03-31,6418.801320320938
Prague_2_2024-04-01,6393.734532960171
Prague_2_2024-04-02,6393.734532960171
Prague_2_2024-04-03,6393.734532960171
Prague_2_2024-04-04,6393.734532960171
Prague_2_2024-04-05,6393.734532960171
Prague_2_2024-04-06,6393.734532960171
Prague_2_2024-04-07,6393.734532960171
Prague_2_2024-04-08,6393.734532960171
Prague_2_2024-04-09,6393.734532960171
Prague_2_2024-04-10,6393.734532960171
Prague_2_2024-04-11,6393.734532960171
Prague_2_2024-04-12,6393.734532960171
Prague_2_2024-04-13,6393.734532960171
Prague_2_2024-04-14,6393.734532960171
Prague_2_2024-04-15,6393.734532960171
Prague_2_2024-04-16,6393.734532960171
Prague_2_2024-04-17,6393.734532960171
Prague_2_2024-04-18,6393.734532960171
Prague_2_2024-04-19,6393.734532960171
Prague_2_2024-04-20,6393.734532960171
Prague_2_2024-04-21,6393.734532960171
Prague_2_2024-04-22,6393.734532960171
Prague_2_2024-04-23,6393.734532960171
Prague_2_2024-04-24,6393.734532960171
Prague_2_2024-04-25,6393.734532960171
Prague_2_2024-04-26,6393.734532960171
Prague_2_2024-04-27,6393.734532960171
Prague_2_2024-04-28,6393.734532960171
Prague_2_2024-04-29,6393.734532960171
Prague_2_2024-04-30,6393.734532960171
Prague_2_2024-05-01,6463.0860852220585
Prague_2_2024-05-02,6463.0860852220585
Prague_2_2024-05-03,6463.0860852220585
Prague_2_2024-05-04,6463.0860852220585
Prague_2_2024-05-05,6463.0860852220585
Prague_2_2024-05-06,6463.0860852220585
Prague_2_2024-05-07,6463.0860852220585
Prague_2_2024-05-08,6463.0860852220585
Prague_2_2024-05-09,6463.0860852220585
Prague_2_2024-05-10,6463.0860852220585
Prague_2_2024-05-11,6463.0860852220585
Prague_2_2024-05-12,6463.0860852220585
Prague_2_2024-05-13,6463.0860852220585
Prague_2_2024-05-14,6463.0860852220585
Prague_2_2024-05-15,6463.0860852220585
Prague_3_2024-03-16,6418.801320320938
Prague_3_2024-03-17,6418.801320320938
Prague_3_2024-03-18,6418.801320320938
Prague_3_2024-03-19,6418.801320320938
Prague_3_2024-03-20,6418.801320320938
Prague_3_2024-03-21,6418.801320320938
Prague_3_2024-03-22,6418.801320320938
Prague_3_2024-03-23,6418.801320320938
Prague_3_2024-03-24,6418.801320320938
Prague_3_2024-03-25,6418.801320320938
Prague_3_2024-03-26,6418.801320320938
Prague_3_2024-03-27,6418.801320320938
Prague_3_2024-03-28,6418.801320320938
Prague_3_2024-03-29,6418.801320320938
Prague_3_2024-03-30,6418.801320320938
Prague_3_2024-03-31,6418.801320320938
Prague_3_2024-04-01,6393.734532960171
Prague_3_2024-04-02,6393.734532960171
Prague_3_2024-04-03,6393.734532960171
Prague_3_2024-04-04,6393.734532960171
Prague_3_2024-04-05,6393.734532960171
Prague_3_2024-04-06,6393.734532960171
Prague_3_2024-04-07,6393.734532960171
Prague_3_2024-04-08,6393.734532960171
Prague_3_2024-04-09,6393.734532960171
Prague_3_2024-04-10,6393.734532960171
Prague_3_2024-04-11,6393.734532960171
Prague_3_2024-04-12,6393.734532960171
Prague_3_2024-04-13,6393.734532960171
Prague_3_2024-04-14,6393.734532960171
Prague_3_2024-04-15,6393.734532960171
Prague_3_2024-04-16,6393.734532960171
Prague_3_2024-04-17,6393.734532960171
Prague_3_2024-04-18,6393.734532960171
Prague_3_2024-04-19,6393.734532960171
Prague_3_2024-04-20,6393.734532960171
Prague_3_2024-04-21,6393.734532960171
Prague_3_2024-04-22,6393.734532960171
Prague_3_2024-04-23,6393.734532960171
Prague_3_2024-04-24,6393.734532960171
Prague_3_2024-04-25,6393.734532960171
Prague_3_2024-04-26,6393.734532960171
Prague_3_2024-04-27,6393.734532960171
Prague_3_2024-04-28,6393.734532960171
Prague_3_2024-04-29,6393.734532960171
Prague_3_2024-04-30,6393.734532960171
Prague_3_2024-05-01,6463.0860852220585
Prague_3_2024-05-02,6463.0860852220585
Prague_3_2024-05-03,6463.0860852220585
Prague_3_2024-05-04,6463.0860852220585
Prague_3_2024-05-05,6463.0860852220585
Prague_3_2024-05-06,6463.0860852220585
Prague_3_2024-05-07,6463.0860852220585
Prague_3_2024-05-08,6463.0860852220585
Prague_3_2024-05-09,6463.0860852220585
Prague_3_2024-05-10,6463.0860852220585
Prague_3_2024-05-11,6463.0860852220585
Prague_3_2024-05-12,6463.0860852220585
Prague_3_2024-05-13,6463.0860852220585
Prague_3_2024-05-14,6463.0860852220585
Prague_3_2024-05-15,6463.0860852220585
Munich_1_2024-03-16,6418.801320320938
Munich_1_2024-03-18,6418.801320320938
Munich_1_2024-03-19,6418.801320320938
Munich_1_2024-03-20,6418.801320320938
Munich_1_2024-03-21,6418.801320320938
Munich_1_2024-03-22,6418.801320320938
Munich_1_2024-03-23,6418.801320320938
Munich_1_2024-03-25,6418.801320320938
Munich_1_2024-03-26,6418.801320320938
Munich_1_2024-03-27,6418.801320320938
Munich_1_2024-03-28,6418.801320320938
Munich_1_2024-03-30,6418.801320320938
Munich_1_2024-04-02,6393.734532960171
Munich_1_2024-04-03,6393.734532960171
Munich_1_2024-04-04,6393.734532960171
Munich_1_2024-04-05,6393.734532960171
Munich_1_2024-04-06,6393.734532960171
Munich_1_2024-04-08,6393.734532960171
Munich_1_2024-04-09,6393.734532960171
Munich_1_2024-04-10,6393.734532960171
Munich_1_2024-04-11,6393.734532960171
Munich_1_2024-04-12,6393.734532960171
Munich_1_2024-04-13,6393.734532960171
Munich_1_2024-04-15,6393.734532960171
Munich_1_2024-04-16,6393.734532960171
Munich_1_2024-04-17,6393.734532960171
Munich_1_2024-04-18,6393.734532960171
Munich_1_2024-04-19,6393.734532960171
Munich_1_2024-04-20,6393.734532960171
Munich_1_2024-04-22,6393.734532960171
Munich_1_2024-04-23,6393.734532960171
Munich_1_2024-04-24,6393.734532960171
Munich_1_2024-04-25,6393.734532960171
Munich_1_2024-04-26,6393.734532960171
Munich_1_2024-04-27,6393.734532960171
Munich_1_2024-04-29,6393.734532960171
Munich_1_2024-04-30,6393.734532960171
Munich_1_2024-05-02,6463.0860852220585
Munich_1_2024-05-03,6463.0860852220585
Munich_1_2024-05-04,6463.0860852220585
Munich_1_2024-05-06,6463.0860852220585
Munich_1_2024-05-07,6463.0860852220585
Munich_1_2024-05-08,6463.0860852220585
Munich_1_2024-05-10,6463.0860852220585
Munich_1_2024-05-11,6463.0860852220585
Munich_1_2024-05-13,6463.0860852220585
Munich_1_2024-05-14,6463.0860852220585
Munich_1_2024-05-15,6463.0860852220585
Frankfurt_1_2024-03-16,6418.801320320938
Frankfurt_1_2024-03-18,6418.801320320938
Frankfurt_1_2024-03-19,6418.801320320938
Frankfurt_1_2024-03-20,6418.801320320938
Frankfurt_1_2024-03-21,6418.801320320938
Frankfurt_1_2024-03-22,6418.801320320938
Frankfurt_1_2024-03-23,6418.801320320938
Frankfurt_1_2024-03-25,6418.801320320938
Frankfurt_1_2024-03-26,6418.801320320938
Frankfurt_1_2024-03-27,6418.801320320938
Frankfurt_1_2024-03-28,6418.801320320938
Frankfurt_1_2024-03-30,6418.801320320938
Frankfurt_1_2024-04-02,6393.734532960171
Frankfurt_1_2024-04-03,6393.734532960171
Frankfurt_1_2024-04-04,6393.734532960171
Frankfurt_1_2024-04-05,6393.734532960171
Frankfurt_1_2024-04-06,6393.734532960171
Frankfurt_1_2024-04-08,6393.734532960171
Frankfurt_1_2024-04-09,6393.734532960171
Frankfurt_1_2024-04-10,6393.734532960171
Frankfurt_1_2024-04-11,6393.734532960171
Frankfurt_1_2024-04-12,6393.734532960171
Frankfurt_1_2024-04-13,6393.734532960171
Frankfurt_1_2024-04-15,6393.734532960171
Frankfurt_1_2024-04-16,6393.734532960171
Frankfurt_1_2024-04-17,6393.734532960171
Frankfurt_1_2024-04-18,6393.734532960171
Frankfurt_1_2024-04-19,6393.734532960171
Frankfurt_1_2024-04-20,6393.734532960171
Frankfurt_1_2024-04-22,6393.734532960171
Frankfurt_1_2024-04-23,6393.734532960171
Frankfurt_1_2024-04-24,6393.734532960171
Frankfurt_1_2024-04-25,6393.734532960171
Frankfurt_1_2024-04-26,6393.734532960171
Frankfurt_1_2024-04-27,6393.734532960171
Frankfurt_1_2024-04-29,6393.734532960171
Frankfurt_1_2024-04-30,6393.734532960171
Frankfurt_1_2024-05-02,6463.0860852220585
Frankfurt_1_2024-05-03,6463.0860852220585
Frankfurt_1_2024-05-04,6463.0860852220585
Frankfurt_1_2024-05-06,6463.0860852220585
Frankfurt_1_2024-05-07,6463.0860852220585
Frankfurt_1_2024-05-08,6463.0860852220585
Frankfurt_1_2024-05-10,6463.0860852220585
Frankfurt_1_2024-05-11,6463.0860852220585
Frankfurt_1_2024-05-13,6463.0860852220585
Frankfurt_1_2024-05-14,6463.0860852220585
Frankfurt_1_2024-05-15,6463.0860852220585
Budapest_1_2024-03-16,6418.801320320938
Budapest_1_2024-03-17,6418.801320320938
Budapest_1_2024-03-18,6418.801320320938
Budapest_1_2024-03-19,6418.801320320938
Budapest_1_2024-03-20,6418.801320320938
Budapest_1_2024-03-21,6418.801320320938
Budapest_1_2024-03-22,6418.801320320938
Budapest_1_2024-03-23,6418.801320320938
Budapest_1_2024-03-24,6418.801320320938
Budapest_1_2024-03-25,6418.801320320938
Budapest_1_2024-03-26,6418.801320320938
Budapest_1_2024-03-27,6418.801320320938
Budapest_1_2024-03-28,6418.801320320938
Budapest_1_2024-03-30,6418.801320320938
Budapest_1_2024-04-02,6393.734532960171
Budapest_1_2024-04-03,6393.734532960171
Budapest_1_2024-04-04,6393.734532960171
Budapest_1_2024-04-05,6393.734532960171
Budapest_1_2024-04-06,6393.734532960171
Budapest_1_2024-04-07,6393.734532960171
Budapest_1_2024-04-08,6393.734532960171
Budapest_1_2024-04-09,6393.734532960171
Budapest_1_2024-04-10,6393.734532960171
Budapest_1_2024-04-11,6393.734532960171
Budapest_1_2024-04-12,6393.734532960171
Budapest_1_2024-04-13,6393.734532960171
Budapest_1_2024-04-14,6393.734532960171
Budapest_1_2024-04-15,6393.734532960171
Budapest_1_2024-04-16,6393.734532960171
Budapest_1_2024-04-17,6393.734532960171
Budapest_1_2024-04-18,6393.734532960171
Budapest_1_2024-04-19,6393.734532960171
Budapest_1_2024-04-20,6393.734532960171
Budapest_1_2024-04-21,6393.734532960171
Budapest_1_2024-04-22,6393.734532960171
Budapest_1_2024-04-23,6393.734532960171
Budapest_1_2024-04-24,6393.734532960171
Budapest_1_2024-04-25,6393.734532960171
Budapest_1_2024-04-26,6393.734532960171
Budapest_1_2024-04-27,6393.734532960171
Budapest_1_2024-04-28,6393.734532960171
Budapest_1_2024-04-29,6393.734532960171
Budapest_1_2024-04-30,6393.734532960171
Budapest_1_2024-05-02,6463.0860852220585
Budapest_1_2024-05-03,6463.0860852220585
Budapest_1_2024-05-04,6463.0860852220585
Budapest_1_2024-05-05,6463.0860852220585
Budapest_1_2024-05-06,6463.0860852220585
Budapest_1_2024-05-07,6463.0860852220585
Budapest_1_2024-05-08,6463.0860852220585
Budapest_1_2024-05-09,6463.0860852220585
Budapest_1_2024-05-10,6463.0860852220585
Budapest_1_2024-05-11,6463.0860852220585
Budapest_1_2024-05-12,6463.0860852220585
Budapest_1_2024-05-13,6463.0860852220585
Budapest_1_2024-05-14,6463.0860852220585
Budapest_1_2024-05-15,6463.0860852220585
