id,orders
Frankfurt_1_2024-03-18,1762.7237568088244
Frankfurt_1_2024-03-19,1753.0970311447397
Frankfurt_1_2024-03-20,1710.2093267897444
Frankfurt_1_2024-03-21,1641.8069072588196
Frankfurt_1_2024-03-22,2148.0130776202604
Frankfurt_1_2024-03-23,1720.451380259127
Frankfurt_1_2024-03-25,1780.4305160805256
Frankfurt_1_2024-03-26,1755.776945989121
Frankfurt_1_2024-03-27,1645.571144674719
Frankfurt_1_2024-03-28,2004.84652746089
Frankfurt_1_2024-03-30,1448.7584271503156
Frankfurt_1_2024-04-02,1971.4750325833006
Frankfurt_1_2024-04-03,1867.8434153273686
Frankfurt_1_2024-04-04,1682.723727124496
Frankfurt_1_2024-04-05,2157.8721432432744
Frankfurt_1_2024-04-06,1654.7724009052274
Frankfurt_1_2024-04-08,1732.5284099035666
Frankfurt_1_2024-04-09,1893.3281979200578
Frankfurt_1_2024-04-10,1888.8050583447682
Frankfurt_1_2024-04-11,1822.6239398306616
Frankfurt_1_2024-04-12,2205.1941280635797
Frankfurt_1_2024-04-13,1743.8685460399408
Frankfurt_1_2024-04-15,1753.8684796672483
Frankfurt_1_2024-04-16,1748.2517139547729
Frankfurt_1_2024-04-17,1797.6041936699673
Frankfurt_1_2024-04-18,1760.0279882153122
Frankfurt_1_2024-04-19,2243.914627922188
Frankfurt_1_2024-04-20,1713.1619338423016
Frankfurt_1_2024-04-22,1662.997182733379
Frankfurt_1_2024-04-23,1706.3235968209103
Frankfurt_1_2024-04-24,1764.357126840252
Frankfurt_1_2024-04-25,1746.830500442594
Frankfurt_1_2024-04-26,2247.2020445984817
Frankfurt_1_2024-04-27,1617.7011975100513
Frankfurt_1_2024-04-29,1559.817627970431
Frankfurt_1_2024-04-30,1562.2070534477677
Frankfurt_1_2024-05-02,1933.1518147092536
Frankfurt_1_2024-05-03,2315.3503851775604
Frankfurt_1_2024-05-04,1701.1582395255775
Frankfurt_1_2024-05-06,1667.959087773824
Frankfurt_1_2024-05-07,1640.3686627753045
Frankfurt_1_2024-05-08,1726.10624346987
Frankfurt_1_2024-05-10,2301.0468665923904
Frankfurt_1_2024-05-11,1804.9987153621537
Frankfurt_1_2024-05-13,1733.0962771481477
Frankfurt_1_2024-05-14,1750.529742680098
Frankfurt_1_2024-05-15,1743.5253122663885
Budapest_1_2024-03-16,6567.01128262279
Budapest_1_2024-03-17,6600.106877623633
Budapest_1_2024-03-18,6547.59249475206
Budapest_1_2024-03-19,6524.83820026338
Budapest_1_2024-03-20,6474.086603445331
Budapest_1_2024-03-21,6402.164404269231
Budapest_1_2024-03-22,7312.340774710047
Budapest_1_2024-03-23,6466.541425264044
Budapest_1_2024-03-24,6513.496707180631
Budapest_1_2024-03-25,6480.649636640998
Budapest_1_2024-03-26,6448.735341636765
Budapest_1_2024-03-27,6338.710443649738
Budapest_1_2024-03-28,6744.092541228203
Budapest_1_2024-03-30,6198.1355453626165
Budapest_1_2024-04-02,6662.222574033567
Budapest_1_2024-04-03,6550.379249585142
Budapest_1_2024-04-04,6402.746033249543
Budapest_1_2024-04-05,7291.594995230809
Budapest_1_2024-04-06,6420.502094758921
Budapest_1_2024-04-07,6412.664881524901
Budapest_1_2024-04-08,6527.008035708603
Budapest_1_2024-04-09,6669.8090807801655
Budapest_1_2024-04-10,6666.460376195153
Budapest_1_2024-04-11,6610.187539444665
Budapest_1_2024-04-12,7437.519265146895
Budapest_1_2024-04-13,6571.570466834456
Budapest_1_2024-04-14,6599.06969245822
Budapest_1_2024-04-15,6573.014162486898
Budapest_1_2024-04-16,6560.959954407183
Budapest_1_2024-04-17,6589.466158607665
Budapest_1_2024-04-18,6533.471306171459
Budapest_1_2024-04-19,7410.077151418905
Budapest_1_2024-04-20,6470.409205927101
Budapest_1_2024-04-21,6407.74045640817
Budapest_1_2024-04-22,6416.428300227194
Budapest_1_2024-04-23,6464.043577483347
Budapest_1_2024-04-24,6493.263334912604
Budapest_1_2024-04-25,6465.3165604489905
Budapest_1_2024-04-26,7349.433742189935
Budapest_1_2024-04-27,6330.689267194606
Budapest_1_2024-04-28,6239.656175008002
Budapest_1_2024-04-29,6265.355763242493
Budapest_1_2024-04-30,6290.562867862585
Budapest_1_2024-05-02,6607.614710918001
Budapest_1_2024-05-03,7403.2515914864
Budapest_1_2024-05-04,6383.603207588882
Budapest_1_2024-05-05,6370.73724733199
Budapest_1_2024-05-06,6361.079996324533
Budapest_1_2024-05-07,6337.961358870802
Budapest_1_2024-05-08,6422.325301006556
Budapest_1_2024-05-09,6561.823788729167
Budapest_1_2024-05-10,7406.979715170086
Budapest_1_2024-05-11,6500.548257921492
Budapest_1_2024-05-12,6464.877808294923
Budapest_1_2024-05-13,6465.806850939634
Budapest_1_2024-05-14,6486.451303818021
Budapest_1_2024-05-15,6470.217371780902
