id,orders
Prague_2_2024-04-08,5670.396695101904
Prague_2_2024-04-09,5633.075798078479
Prague_2_2024-04-10,5684.894731677655
Prague_2_2024-04-11,5844.019208415502
Prague_2_2024-04-12,7104.146084857896
Prague_2_2024-04-13,6241.113783322737
Prague_2_2024-04-14,6164.206958770681
Prague_2_2024-04-15,5694.340981346946
Prague_2_2024-04-16,5635.61387918584
Prague_2_2024-04-17,5676.656161770117
Prague_2_2024-04-18,5821.030562508431
Prague_2_2024-04-19,7057.4053026950705
Prague_2_2024-04-20,6197.29364802086
Prague_2_2024-04-21,6094.767919530724
Prague_2_2024-04-22,5659.043205608927
Prague_2_2024-04-23,5520.762463038117
Prague_2_2024-04-24,5498.706145805321
Prague_2_2024-04-25,5664.773329282593
Prague_2_2024-04-26,6976.223662371372
Prague_2_2024-04-27,6043.947532516872
Prague_2_2024-04-28,5958.337401311137
Prague_2_2024-04-29,5617.378678451915
Prague_2_2024-04-30,5477.776255892008
Prague_2_2024-05-01,5444.084767556534
Prague_2_2024-05-02,5538.233653475728
Prague_2_2024-05-03,6884.069155598387
Prague_2_2024-05-04,5944.044703348878
Prague_2_2024-05-05,5814.928024998801
Prague_2_2024-05-06,5549.717856327552
Prague_2_2024-05-07,5771.434305190724
Prague_2_2024-05-08,6441.200795284957
Prague_2_2024-05-09,5618.532378232195
Prague_2_2024-05-10,6900.312033869458
Prague_2_2024-05-11,6009.319132909545
Prague_2_2024-05-12,5947.028102607382
Prague_2_2024-05-13,5625.211866153121
Prague_2_2024-05-14,5574.735297978946
Prague_2_2024-05-15,5611.553608748124
Prague_3_2024-03-16,5605.14557410774
Prague_3_2024-03-17,5531.951412849077
Prague_3_2024-03-18,5152.6852094344395
Prague_3_2024-03-19,5069.173975267545
Prague_3_2024-03-20,5069.173975267545
Prague_3_2024-03-21,5185.448205398259
Prague_3_2024-03-22,6410.826048671366
Prague_3_2024-03-23,5530.945650079193
Prague_3_2024-03-24,5480.701063282721
Prague_3_2024-03-25,5099.813190012251
Prague_3_2024-03-26,4961.005001830012
Prague_3_2024-03-27,4961.005001830012
Prague_3_2024-03-28,6004.391138186405
Prague_3_2024-03-29,6203.422830559915
Prague_3_2024-03-30,4815.691372270672
Prague_3_2024-03-31,4867.510007585508
Prague_3_2024-04-01,3428.589230422672
Prague_3_2024-04-02,5183.172540173311
Prague_3_2024-04-03,5009.861933233562
Prague_3_2024-04-04,5192.068116420006
Prague_3_2024-04-05,6457.805764817925
Prague_3_2024-04-06,5608.8350083222185
Prague_3_2024-04-07,5438.097965858383
Prague_3_2024-04-08,5123.195796042485
Prague_3_2024-04-09,5085.874899019061
Prague_3_2024-04-10,5096.651550033959
Prague_3_2024-04-11,5219.6620170519955
Prague_3_2024-04-12,6451.59865933263
Prague_3_2024-04-13,5612.219965453284
Prague_3_2024-04-14,5539.025804194622
Prague_3_2024-04-15,5151.364054102626
Prague_3_2024-04-16,5092.63695194152
Prague_3_2024-04-17,5092.63695194152
Prague_3_2024-04-18,5200.897342960023
Prague_3_2024-04-19,6417.426717075168
Prague_3_2024-04-20,5572.623801966506
Prague_3_2024-04-21,5512.427606878158
Prague_3_2024-04-22,5123.823366703358
Prague_3_2024-04-23,4985.542624132549
Prague_3_2024-04-24,4975.326100031849
Prague_3_2024-04-25,5131.48803935878
Prague_3_2024-04-26,6376.7190479289175
Prague_3_2024-04-27,5498.368527748362
Prague_3_2024-04-28,5407.564566675998
Prague_3_2024-04-29,5106.228499629119
Prague_3_2024-04-30,4966.6260770692115
Prague_3_2024-05-01,4858.867851726907
Prague_3_2024-05-02,4946.4471368903
Prague_3_2024-05-03,6281.695467184816
Prague_3_2024-05-04,5386.913507037104
Prague_3_2024-05-05,5250.691747153917
Prague_3_2024-05-06,5029.6133905804945
Prague_3_2024-05-07,5246.391110131695
Prague_3_2024-05-08,5892.938187998256
Prague_3_2024-05-09,5013.884885493823
Prague_3_2024-05-10,6265.2087406683295
Prague_3_2024-05-11,5408.687192190734
Prague_3_2024-05-12,5339.2910803554605
Prague_3_2024-05-13,5078.010967093703
Prague_3_2024-05-14,5027.534398919527
Prague_3_2024-05-15,5027.534398919527
Munich_1_2024-03-16,6792.534946539379
Munich_1_2024-03-18,5926.301600251149
Munich_1_2024-03-19,5020.937755342357
Munich_1_2024-03-20,4852.89567932638
Munich_1_2024-03-21,4901.927134917687
Munich_1_2024-03-22,6726.640679258903
Munich_1_2024-03-23,6725.632806652946
Munich_1_2024-03-25,5863.929385254662
Munich_1_2024-03-26,4927.672807692954
Munich_1_2024-03-27,4753.448264834551
Munich_1_2024-03-28,5726.8072916703995
Munich_1_2024-03-30,6933.311379860557
Munich_1_2024-04-02,5280.897439288995
Munich_1_2024-04-03,4823.418159917987
Munich_1_2024-04-04,4928.834232070459
Munich_1_2024-04-05,6830.2721606399955
Munich_1_2024-04-06,6782.568715703664
Munich_1_2024-04-08,5906.705420607189
Munich_1_2024-04-09,5075.578909751416
Munich_1_2024-04-10,4981.8704476105795
Munich_1_2024-04-11,5037.638140089209
Munich_1_2024-04-12,6848.146755909181
Munich_1_2024-04-13,6808.83340272629
Munich_1_2024-04-15,5924.980444919335
Munich_1_2024-04-16,5072.447728925881
Munich_1_2024-04-17,4966.3340935609285
Munich_1_2024-04-18,4981.7427404116825
Munich_1_2024-04-19,6789.850727256186
Munich_1_2024-04-20,6765.013267424413
Munich_1_2024-04-22,5889.682669181316
Munich_1_2024-04-23,4964.894096920271
Munich_1_2024-04-24,4812.657721091603
Munich_1_2024-04-25,4902.8332412361415
Munich_1_2024-04-26,6787.381283271297
Munich_1_2024-04-27,6728.996218367632
Munich_1_2024-04-29,5911.675646788335
Munich_1_2024-04-30,5020.660005138022
Munich_1_2024-05-02,4923.6848113129645
Munich_1_2024-05-03,6701.951004430497
Munich_1_2024-05-04,6708.7350069087415
Munich_1_2024-05-06,5902.084948000968
Munich_1_2024-05-07,5047.963750826102
Munich_1_2024-05-08,5002.2300802087075
Munich_1_2024-05-10,6752.937113831953
Munich_1_2024-05-11,6746.949034627228
Munich_1_2024-05-13,5950.077746442354
Munich_1_2024-05-14,5105.79556443583
Munich_1_2024-05-15,4995.457957255779
Frankfurt_1_2024-03-16,2112.6869733399294
Frankfurt_1_2024-03-18,1930.987744605823
Frankfurt_1_2024-03-19,1598.016987910425
Frankfurt_1_2024-03-20,1575.178713574395
Frankfurt_1_2024-03-21,1615.0345811181755
Frankfurt_1_2024-03-22,2140.090482518114
Frankfurt_1_2024-03-23,2048.3641241847677
Frankfurt_1_2024-03-25,1880.3994021863668
Frankfurt_1_2024-03-26,1526.7085986603543
Frankfurt_1_2024-03-27,1510.0636349990668
Frankfurt_1_2024-03-28,2443.609906035623
Frankfurt_1_2024-03-30,2265.2472792381313
Frankfurt_1_2024-04-02,1845.0274122835087
Frankfurt_1_2024-04-03,1509.432352669892
Frankfurt_1_2024-04-04,1605.6728367748367
Frankfurt_1_2024-04-05,2193.2024271955033
Frankfurt_1_2024-04-06,2114.5046150812395
Frankfurt_1_2024-04-08,1900.2336842243178
Frankfurt_1_2024-04-09,1613.8763024106145
Frankfurt_1_2024-04-10,1630.692191840318
Frankfurt_1_2024-04-11,1677.2842962714199
Frankfurt_1_2024-04-12,2194.2310824293086
Frankfurt_1_2024-04-13,2128.985429526839
Frankfurt_1_2024-04-15,1929.6665892740093
Frankfurt_1_2024-04-16,1621.9030023226267
Frankfurt_1_2024-04-17,1626.3137185282137
Frankfurt_1_2024-04-18,1658.155746959781
Frankfurt_1_2024-04-19,2166.606090863007
Frankfurt_1_2024-04-20,2085.1652942249616
Frankfurt_1_2024-04-22,1894.368813535991
Frankfurt_1_2024-04-23,1525.976233098249
Frankfurt_1_2024-04-24,1519.0777603142183
Frankfurt_1_2024-04-25,1591.0301203612703
Frankfurt_1_2024-04-26,2175.9205194551487
Frankfurt_1_2024-04-27,2060.9321177452084
Frankfurt_1_2024-04-29,1915.7698862028699
Frankfurt_1_2024-04-30,1596.2226622225767
Frankfurt_1_2024-05-02,1619.3739364851394
Frankfurt_1_2024-05-03,2067.367657957664
Frankfurt_1_2024-05-04,2026.8293495718165
Frankfurt_1_2024-05-06,1924.602253685914
Frankfurt_1_2024-05-07,1615.2501855531189
Frankfurt_1_2024-05-08,1670.8362846605094
Frankfurt_1_2024-05-10,2112.7100872949504
Frankfurt_1_2024-05-11,2075.727640912292
Frankfurt_1_2024-05-13,1960.8111795502714
Frankfurt_1_2024-05-14,1661.2981265858186
Frankfurt_1_2024-05-15,1661.484870976307
Budapest_1_2024-03-16,6854.471325988995
Budapest_1_2024-03-17,6387.287263613824
Budapest_1_2024-03-18,6485.802909118276
Budapest_1_2024-03-19,6473.119989819457
Budapest_1_2024-03-20,6465.362901480706
Budapest_1_2024-03-21,6545.342811574395
Budapest_1_2024-03-22,7270.831450176321
Budapest_1_2024-03-23,6741.216160118454
Budapest_1_2024-03-24,6263.229331747472
Budapest_1_2024-03-25,6394.140862636575
Budapest_1_2024-03-26,6359.174118843133
Budapest_1_2024-03-27,6359.174118843133
Budapest_1_2024-03-28,7283.968606786403
Budapest_1_2024-03-30,6870.207697018758
Budapest_1_2024-04-02,6687.934419522182
Budapest_1_2024-04-03,6304.161997470086
Budapest_1_2024-04-04,6487.621968970595
Budapest_1_2024-04-05,7238.794395223786
Budapest_1_2024-04-06,6760.667681754171
Budapest_1_2024-04-07,6296.022584414228
Budapest_1_2024-04-08,6518.434548949582
Budapest_1_2024-04-09,6551.941966794233
Budapest_1_2024-04-10,6556.365330296564
Budapest_1_2024-04-11,6643.081477277575
Budapest_1_2024-04-12,7375.182582135695
Budapest_1_2024-04-13,6865.769689149638
Budapest_1_2024-04-14,6398.585626774467
Budapest_1_2024-04-15,6534.486004914396
Budapest_1_2024-04-16,6546.587217621366
Budapest_1_2024-04-17,6537.177751103087
Budapest_1_2024-04-18,6568.54903747491
Budapest_1_2024-04-19,7277.432118580123
Budapest_1_2024-04-20,6781.354769238107
Budapest_1_2024-04-21,6310.438553763451
Budapest_1_2024-04-22,6449.183978048443
Budapest_1_2024-04-23,6392.3186651633305
Budapest_1_2024-04-24,6364.052465219544
Budapest_1_2024-04-25,6460.349706814154
Budapest_1_2024-04-26,7245.67284311002
Budapest_1_2024-04-27,6716.047888696111
Budapest_1_2024-04-28,6215.551361892324
Budapest_1_2024-04-29,6427.947568989071
Budapest_1_2024-04-30,6413.379529395233
Budapest_1_2024-05-02,6463.082829081845
Budapest_1_2024-05-03,7160.138342010735
Budapest_1_2024-05-04,6624.979060050519
Budapest_1_2024-05-05,6146.043132832992
Budapest_1_2024-05-06,6348.909185453421
Budapest_1_2024-05-07,6359.4219169789785
Budapest_1_2024-05-08,6443.333471837298
Budapest_1_2024-05-09,6502.142747053936
Budapest_1_2024-05-10,7176.22883902972
Budapest_1_2024-05-11,6688.872416538431
Budapest_1_2024-05-12,6251.925471727629
Budapest_1_2024-05-13,6400.4899297610655
Budapest_1_2024-05-14,6420.841676454966
Budapest_1_2024-05-15,6416.617704639867
